domain,label,Source_File,Type,Layer,Text,true,pred
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,117.88в.каб.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,TEL_CABLE,,Неизвестно,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,TEL_CABLE,,Неизвестно,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.07в.каб.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,SEWAGE,,Неизвестно,Служебные элементы
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,115.45лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.27лот,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.19лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.94в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.98в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,закрыт,Служебные элементы,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.02люк,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.04люк,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,закрыт,Служебные элементы,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,закрыт,Служебные элементы,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,SEWAGE,,Неизвестно,Служебные элементы
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,113.86 дно,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,113.97в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.18в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.95лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,SEWAGE,,Неизвестно,Служебные элементы
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.25лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,113.26лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,TEL_CABLE,,Неизвестно,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,TEL_CABLE,,Неизвестно,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,1каб.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,4каб.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.29в.каб.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,HEAT_PIPE,,Инженерные сети,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.83в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.98в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,SEWAGE,,Неизвестно,Служебные элементы
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,117.57в.каб.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.39лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,114.19лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,113.55лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.68лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.86лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,113.80лот.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,SEWAGE,,Неизвестно,Служебные элементы
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,закрыт,Служебные элементы,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.71в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.56в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.11в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.25в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.55в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.58в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,HEAT_PIPE,,Инженерные сети,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,HEAT_PIPE,,Инженерные сети,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,HEAT_PIPE,,Инженерные сети,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,LWPOLYLINE,HEAT_PIPE,,Инженерные сети,Неизвестно
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.26в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,115.91в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,115.91в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.94в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.99в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,117.05в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,116.60в.тр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,30каб.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,30каб.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,1каб.нед.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,1отв d=110,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,1каб.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,1отв d=110,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,2каб.,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,TEL_CABLE,1отв d=110,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,GAZ_PIPE_UZ,газ,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,GAZ_PIPE_UZ,газ,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LEP,1пр.,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.100,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.150,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.100,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.25,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.100,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.100,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.110,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,GAZ_PIPE_UZ,газ,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,GAZ_PIPE_UZ,газ,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,GAZ_PIPE_UZ,газ,Служебные элементы,Инженерные сети
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,HEAT_PIPE,2Т ст.150,Инженерные сети,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LEP,110кВ,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.79,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.79,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.77,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.79,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.02,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.71,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.01,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.75,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.96,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.03,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.89,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.80,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.76,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.75,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.70,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.71,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.83,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.74,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.52,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.40,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.76,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.79,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.77,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.98,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.35,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.66,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.52,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.52,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.45,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.54,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.72,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.76,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.45,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.68,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.47,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.10,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.38,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.33,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.13,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.52,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.88,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.77,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.27,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.98,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.79,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.52,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.67,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.48,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.51,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.34,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.65,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.43,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.80,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.65,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.36,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.19,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.99,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.70,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.84,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.73,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.81,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.24,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.86,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.00,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.07,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.71,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.34,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.66,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.33,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.18,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.54,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.16,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.21,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.92,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.24,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.92,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.44,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.98,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.33,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.86,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.14,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.42,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.81,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.18,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.64,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.40,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.97,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.06,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.62,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.92,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.60,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.55,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.38,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.89,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.92,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.62,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.23,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.11,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.21,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.27,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.18,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.44,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.17,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.29,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.43,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.69,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.59,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.69,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.74,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.73,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.50,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.25,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.93,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.85,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.87,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.92,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.98,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.68,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.61,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.05,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.05,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.67,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.64,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.55,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.62,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.48,Служебные элементы,Рельеф
Regions,l1,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.37,Служебные элементы,Рельеф
