domain,label,Source_File,Type,Layer,Text,true,pred
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.1,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,141.29,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.26,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,142.65,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.1,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,141.76,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,141.89,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.1,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Геодезические пункты,X=19650,Инженерная инфраструктура,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Геодезические пункты,Y=11500,Инженерная инфраструктура,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Пояснительные подписи,ДЕР.,Условные обозначения,Деревянный настил
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.26,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.3,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,144.71,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.33,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,144.68,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.3,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.33,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,142.98,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.33,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.26,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.3,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.1,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,143.38,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,144.39,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,   0.40,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,   0.40,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,   0.40,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,   0.40,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.16,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.23,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.28,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.23,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.23,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,БЕРЕЗА  3,Газон,Деревья
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,БЕРЕЗА  3,Газон,Деревья
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Номер дома,17К.1С.3,no_l2,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Номер дома,17 К.1С.4,no_l2,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Граница улицы,ШОССЕ,Асфальт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,134.31 Н.ТР,Горизонтали,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Лестницы набережных,РАЗР.,Лестницы,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,0.50,Координаты,Газон
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,0.50,Координаты,Газон
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,0.50,Координаты,Газон
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,0.50,Координаты,Газон
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания, Ж,no_l2,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания, 1-2,no_l2,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания, Ж,no_l2,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,0.50,Координаты,Газон
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.25,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,136.85,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,136.17,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,136.07,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,136.32,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,136.15,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.2,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.2,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.2,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,133.86,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,134.52,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,133.16,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,133.75,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.2,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,135,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,146.95В.ТР,Горизонтали,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,БЕРЕЗА,Деревья,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,КЛЕН,Деревья,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,КЛЕН,Деревья,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,БЕРЕЗА,Деревья,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,140,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,БЕРЕЗА,Деревья,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Граница улицы,АЛЛЕЯ,Бортовой камень,Асфальт
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания,  РАЗР.,no_l2,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания, РАЗР,no_l2,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания, РАЗР.,no_l2,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Здания, РАЗР.,no_l2,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.22,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево, 15,Отметки высот,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,0.25,Координаты,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево, 15,Отметки высот,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,0.25,Координаты,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево, 20,Отметки высот,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,0.20,Координаты,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево, 20,Отметки высот,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,0.20,Координаты,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево, 15,Отметки высот,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,0.25,Координаты,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево, 15,Отметки высот,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Отдельно стоящее дерево,0.25,Координаты,Дерево
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.24,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Топографические объекты,ВОРОТА,Инженерная инфраструктура,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Граница улицы,СОСНА,Деревья,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Пояснительные подписи,-2.0,Координаты,Условные обозначения
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Береговая линия,0.1,Координаты,no_l2
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Пояснительные подписи,-0.70,Координаты,Условные обозначения
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.30,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 10-12,Газон,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 10-12,Газон,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 10-12,Газон,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.15,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 10-12,Газон,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.15,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,0.15-0.25,Газон,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 10-12,Газон,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.34,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,   0.20,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны,   0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.10,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Геодезические пункты,ЛО248,Инженерная инфраструктура,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Просеки в лесу,ПРОСЕКА,Грунт,Бортовой камень
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Горизонтали,145,Отметки высот,Координаты
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.24,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.24,Координаты,Отметки высот
Moscow,l2,x_los_part_2_tp.dxf,TEXT,Леса и газоны, 0.24,Координаты,Отметки высот
