domain,label,Source_File,Type,Layer,Text,true,pred
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,CIRCLE,T,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
Regions,l1,45-04-2024ПВВ-ИГДИ.dxf,ATTDEF,Z,,Служебные элементы,Неизвестно
