domain,label,Source_File,Type,Layer,Text,true,pred
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.36,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.62,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.20,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.39,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.36,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.78,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.98,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.65,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.18,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.11,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.19,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,112.27,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.56,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.60,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.39,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.89,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.13,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.85,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.97,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.70,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.09,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.64,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.69,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.11,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,111.16,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.55,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.65,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.83,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.46,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.46,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.51,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.40,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.25,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.53,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.57,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.39,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.32,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.69,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.49,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.53,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.75,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.98,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.20,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.43,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.36,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.68,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.02,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.11,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.92,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.21,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.14,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.21,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.27,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.07,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.99,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.84,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.06,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.00,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,110.15,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.94,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.72,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.98,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.96,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.85,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.92,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.81,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.73,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.47,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.45,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.38,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.48,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.54,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.35,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.24,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.24,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.11,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.12,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.89,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.92,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.42,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.31,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.44,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.60,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.61,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.51,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.69,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.73,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.89,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.54,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.81,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.60,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.50,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.42,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.41,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.37,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.38,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.28,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.42,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.40,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.40,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.37,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.05,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.20,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.40,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.49,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.61,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.72,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.87,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.63,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.89,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.86,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.93,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.87,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.96,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.71,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.54,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.52,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.46,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.93,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.20,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.47,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.56,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.50,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.65,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.90,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.98,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.99,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.84,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.51,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.57,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.94,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.97,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.61,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.51,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.20,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.33,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.32,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.66,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.61,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.53,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.21,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.39,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.39,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.41,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.18,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.13,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.02,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.85,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.85,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.86,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.69,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.62,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.49,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.17,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.49,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.63,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.85,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.27,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.42,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.81,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.84,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.77,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.81,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.80,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.50,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.84,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.87,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.58,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.97,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.78,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.43,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.70,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.81,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.80,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.53,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.87,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,106.73,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.80,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.68,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,107.52,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,105.80,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.93,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.75,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.71,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.68,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.88,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.87,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.94,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.97,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.84,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.94,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.96,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,108.85,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.54,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.71,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.80,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.73,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.74,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.86,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.82,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.76,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.77,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.79,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.73,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.83,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.91,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.98,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.38,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.96,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.50,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.93,Текст,Отметки высот
Regions,l2,7. ИТП_Озёры_итог с доп._24.11.2020.dxf,TEXT,LAND,109.99,Текст,Отметки высот
